,DATE,MEDIA,LIKES,COMMENTS
193,2015-11-09 04:48:28,Video,8291,252
194,2015-11-07 17:35:04,Image,2549,46
195,2015-10-09 20:08:18,Image,7481,56
196,2015-10-01 00:54:03,Video,7438,175
197,2015-10-01 00:40:17,Image,10604,205
198,2015-09-29 23:26:58,Image,7316,61
199,2015-09-04 19:09:02,Video,4035,71
200,2015-09-01 20:35:29,Video,4146,71
201,2015-08-22 14:17:44,Video,5805,100
202,2015-08-21 20:38:40,Image,4212,21
203,2015-08-14 23:30:49,Video,3388,54
204,2015-08-13 13:48:18,Video,5011,116
205,2015-08-02 15:59:14,Image,6194,80
206,2015-07-18 14:50:36,Image,7840,91
207,2015-07-12 17:21:59,Image,5430,37
208,2015-07-06 15:14:18,Image,6202,90
209,2015-07-04 16:18:56,Image,8067,100
210,2015-06-29 13:44:26,Image,5975,46
211,2015-06-24 20:16:32,Image,5901,65
212,2015-05-29 13:00:16,Image,2533,15
213,2015-05-28 18:34:22,Image,3465,9
214,2015-05-27 15:15:49,Image,4787,20
215,2015-04-21 14:33:38,Image,4736,45
216,2015-03-23 20:37:11,Image,3891,16
217,2015-03-11 22:55:29,Image,7592,80
218,2015-02-23 20:26:52,Image,5442,81
219,2015-02-12 00:37:45,Image,9563,208
220,2015-01-26 01:31:20,Image,7918,82
221,2015-01-25 02:01:36,Image,6962,66
222,2015-01-23 15:49:19,Image,9716,68
223,2015-01-19 13:36:16,Image,5250,25
224,2015-01-04 12:32:17,Image,14446,118
225,2015-01-03 01:33:10,Video,7001,285
226,2015-01-02 17:49:40,Image,9092,82
227,2015-01-02 00:41:40,Image,9906,83
228,2015-01-01 02:14:00,Image,8205,101
229,2014-12-25 18:04:43,Image,14027,489
230,2014-11-19 18:48:53,Image,7067,65
231,2014-11-04 01:49:40,Image,6956,89
232,2014-11-04 01:44:49,Image,7722,71
233,2014-10-30 22:56:31,Image,5078,68
234,2014-10-29 16:47:42,Image,9823,124
235,2014-10-10 11:55:51,Image,4494,33
236,2014-10-02 23:08:22,Image,5786,121
237,2014-09-19 22:44:52,Video,6878,152
238,2014-08-31 19:45:05,Image,6250,83
239,2014-08-08 18:09:50,Video,5920,118
240,2014-08-07 21:12:11,Image,7605,68
241,2014-07-29 19:14:55,Video,6529,173
242,2014-07-28 15:55:39,Image,5065,46
243,2014-07-26 22:08:06,Video,6404,61
244,2014-07-26 20:20:02,Image,6203,26
245,2014-07-21 23:56:29,Image,10356,84
246,2014-07-13 23:46:48,Image,7971,50
247,2014-06-26 11:39:08,Image,10442,83
248,2014-06-06 15:17:15,Image,6968,61
249,2014-05-28 11:28:11,Image,4004,23
250,2014-05-26 14:05:11,Image,3573,16
251,2014-05-25 15:42:04,Video,2512,29
252,2014-05-18 17:36:02,Image,5753,38
253,2014-05-17 17:39:01,Video,4344,140
254,2014-05-11 15:10:32,Image,8554,43
255,2014-05-07 21:57:20,Video,18193,412
256,2014-03-17 17:09:43,Image,15727,197
257,2014-03-14 20:09:06,Video,4283,139
258,2014-03-11 13:47:51,Image,7658,64
259,2014-03-08 23:32:01,Video,3331,18
260,2014-03-06 23:38:42,Video,31844,297
261,2014-02-22 20:09:22,Image,9279,111
262,2014-02-14 17:17:57,Image,7908,48
263,2014-02-04 04:38:27,Video,3111,52
264,2014-01-31 18:30:42,Image,3080,58
265,2014-01-20 12:42:46,Image,5416,37
266,2013-12-25 04:17:03,Video,3386,75
267,2013-12-12 21:35:49,Image,6000,60
268,2013-12-11 02:36:20,Video,3157,55
269,2013-11-17 02:58:12,Video,1922,42
270,2013-11-13 16:50:17,Image,4595,61
271,2013-10-31 19:29:21,Image,2655,38
272,2013-10-25 15:50:35,Video,13506,861
273,2013-10-09 17:32:39,Image,7598,99
274,2013-10-06 20:28:03,Video,4976,63
275,2013-10-02 00:07:58,Image,7950,56
276,2013-09-30 20:36:56,Video,3691,89
277,2013-09-29 18:13:17,Image,4624,74
278,2013-09-22 02:06:21,Video,9126,371
279,2013-09-21 20:01:56,Image,5706,200
280,2013-09-19 20:13:35,Image,5682,152
281,2013-09-16 01:29:06,Video,3360,92
282,2013-09-08 20:59:49,Image,5712,58
283,2013-08-28 23:07:14,Image,5461,106
284,2013-07-30 17:44:49,Video,3081,49
285,2013-07-27 18:25:33,Video,3911,63
286,2013-07-20 15:43:30,Video,3578,66
287,2013-07-19 12:41:41,Image,4549,34
288,2013-07-13 16:53:31,Image,7298,107
289,2013-06-28 12:50:46,Image,10428,261
290,2013-06-27 13:16:47,Image,5766,224
291,2013-05-11 15:50:54,Image,2137,27
292,2013-04-16 14:27:03,Image,4814,131
293,2013-03-17 14:59:34,Image,5783,204
294,2013-03-11 20:48:23,Image,6151,274
295,2013-02-25 17:35:23,Image,2491,74
296,2013-02-14 12:03:57,Image,1877,62
297,2013-01-10 15:38:06,Image,2445,107
298,2013-01-08 13:36:19,Image,1355,37
299,2013-01-07 21:18:08,Image,1442,33
300,2012-11-22 22:40:42,Image,801,14
301,2012-11-21 02:53:39,Image,1380,32
302,2012-11-01 23:20:09,Image,758,16
303,2012-10-23 14:35:46,Image,447,6
304,2012-10-15 13:49:24,Image,555,5
305,2012-10-13 18:51:50,Image,608,15
306,2012-09-29 09:59:57,Image,506,12
307,2012-09-01 21:30:06,Image,1095,17
308,2012-08-28 20:56:43,Image,240,3
309,2012-08-09 18:08:26,Image,268,5
310,2012-08-09 18:03:12,Image,487,8
311,2012-07-12 15:59:13,Image,144,2
312,2012-07-12 15:05:06,Image,171,3
313,2012-05-27 15:03:43,Image,103,3
314,2012-04-21 21:30:04,Image,156,8
