,DATE,MEDIA,LIKES,COMMENTS
234,2015-09-13 08:47:31,Image,548,9
235,2015-09-12 11:26:47,Image,673,11
236,2015-09-11 22:38:23,Video,523,10
237,2015-09-11 15:35:15,Image,607,28
238,2015-09-11 09:59:50,Image,609,4
239,2015-09-10 21:35:46,Video,740,26
240,2015-09-10 17:30:04,Image,470,17
241,2015-09-09 18:45:21,Image,708,13
242,2015-09-08 20:51:03,Video,668,7
243,2015-09-03 20:48:06,Video,690,7
244,2015-09-02 20:34:59,Video,1022,23
245,2015-09-01 19:13:03,Image,610,9
246,2015-08-28 21:42:41,Image,904,5
247,2015-08-27 20:59:05,Video,1819,613
248,2015-08-26 20:49:47,Image,686,7
249,2015-08-26 07:42:50,Image,883,5
250,2015-08-25 16:42:00,Video,955,24
251,2015-08-24 22:25:52,Image,599,7
252,2015-08-24 17:39:33,Image,825,20
253,2015-08-23 19:29:21,Image,764,6
254,2015-08-23 10:13:30,Image,748,14
255,2015-08-22 16:25:37,Image,800,17
256,2015-08-21 16:30:30,Image,681,13
257,2015-08-20 22:45:09,Image,1310,38
258,2015-08-19 14:58:06,Image,608,6
259,2015-08-17 23:11:02,Image,693,14
260,2015-08-16 14:28:12,Image,1452,442
261,2015-08-15 15:14:24,Image,740,36
262,2015-08-14 16:23:16,Image,638,5
263,2015-08-14 10:54:14,Image,317,11
264,2015-08-13 13:46:43,Image,566,19
265,2015-08-11 13:06:31,Image,698,11
266,2015-08-09 11:58:37,Image,812,19
267,2015-08-06 12:52:01,Image,834,12
268,2015-08-05 23:05:27,Image,413,3
269,2015-08-05 12:19:39,Video,1110,58
270,2015-08-04 09:29:33,Image,1076,23
271,2015-08-03 13:14:21,Image,768,27
272,2015-08-02 15:39:33,Image,670,14
273,2015-08-01 17:59:43,Video,1866,221
274,2015-07-29 12:29:44,Image,584,16
275,2015-07-28 13:49:49,Image,878,24
276,2015-07-27 22:59:22,Image,515,5
277,2015-07-27 13:21:30,Image,724,9
278,2015-07-26 10:30:30,Image,708,12
279,2015-07-24 22:15:03,Image,570,12
280,2015-07-23 12:25:11,Image,652,8
281,2015-07-21 14:21:18,Image,639,21
282,2015-07-20 12:06:36,Image,573,25
283,2015-07-18 11:33:08,Image,661,40
284,2015-07-17 18:46:11,Image,451,9
285,2015-07-17 11:36:46,Image,767,16
286,2015-07-16 22:45:29,Image,574,5
287,2015-07-16 14:13:12,Image,573,20
288,2015-07-13 18:04:46,Image,518,23
289,2015-07-12 17:49:18,Image,558,18
290,2015-07-08 21:51:08,Image,603,10
291,2015-07-08 12:43:10,Image,560,7
292,2015-07-07 19:01:03,Image,620,18
293,2015-07-06 19:29:35,Image,536,12
294,2015-07-05 20:42:04,Image,267,2
295,2015-07-04 19:57:22,Image,423,11
296,2015-07-04 12:18:46,Image,506,10
297,2015-07-03 17:32:51,Video,625,10
298,2015-07-02 15:43:00,Image,321,8
299,2015-06-30 16:36:09,Image,427,6
300,2015-06-29 10:32:29,Image,633,11
301,2015-06-27 16:35:33,Image,336,4
302,2015-06-22 11:09:53,Image,520,14
303,2015-06-20 14:05:06,Image,624,13
304,2015-06-19 18:31:25,Image,445,5
305,2015-06-17 14:22:46,Image,464,9
306,2015-06-16 17:31:19,Video,721,45
