,DATE,MEDIA,LIKES,COMMENTS
237,2015-02-20 03:04:08,Image,7738,79
238,2015-02-18 19:47:42,Image,10414,157
239,2015-02-17 08:17:47,Image,5848,63
240,2015-01-01 23:55:13,Image,5970,143
241,2014-11-03 11:59:18,Image,4059,36
242,2014-09-21 18:58:24,Image,3873,32
243,2014-09-03 20:56:53,Image,3043,23
244,2014-08-15 20:21:46,Image,2772,11
245,2014-07-24 17:31:02,Image,5332,62
246,2014-06-25 22:17:12,Image,2909,110
247,2014-05-21 14:38:13,Image,3669,43
248,2014-05-11 23:06:55,Video,1164,30
249,2014-05-11 22:52:15,Video,1484,12
250,2014-05-11 22:42:22,Video,1876,291
251,2014-05-11 22:39:49,Video,949,11
252,2014-05-11 22:37:07,Video,1094,71
253,2014-05-11 22:30:28,Video,3069,459
254,2014-04-27 19:55:45,Video,1936,26
255,2014-03-30 13:17:14,Image,3218,67
256,2014-03-13 20:00:20,Image,4455,45
257,2014-03-06 11:25:21,Image,1678,20
258,2014-02-15 17:08:40,Image,3513,47
259,2014-02-14 12:29:07,Image,2543,35
260,2013-12-20 18:10:09,Image,4669,48
261,2013-11-02 12:15:23,Image,5983,62
262,2013-10-13 21:21:02,Image,10560,116
263,2013-09-11 14:52:15,Image,8051,65
264,2013-04-10 18:21:38,Image,3568,25
265,2013-04-09 00:04:38,Image,3265,54
266,2013-03-14 22:12:12,Image,4308,44
267,2013-02-17 13:12:45,Image,11369,156
268,2013-02-07 19:28:17,Image,4432,93
269,2013-01-25 00:19:39,Image,9195,157
270,2012-12-13 14:52:40,Image,5571,72
271,2012-11-09 19:43:10,Image,5451,65
272,2012-10-04 17:15:39,Image,5604,81
273,2012-09-27 15:45:27,Image,3565,54
274,2012-09-19 14:49:06,Image,4639,56
275,2012-09-13 17:14:37,Image,4543,72
276,2012-09-11 21:56:49,Image,10173,392
277,2012-08-23 10:50:53,Image,4557,92
278,2012-08-21 19:53:25,Image,3316,57
279,2012-08-15 13:43:29,Image,4174,75
280,2012-08-15 10:42:45,Image,2999,67
281,2012-08-10 03:13:56,Image,1424,48
282,2012-08-05 23:33:32,Image,4170,86
283,2012-08-05 00:25:45,Image,8600,123
284,2012-08-03 20:31:57,Image,7871,201
285,2012-07-28 13:27:51,Image,3416,89
286,2012-07-10 11:08:20,Image,4215,156
287,2012-07-01 22:41:24,Image,4062,105
288,2012-06-27 19:56:00,Image,806,15
289,2012-06-23 10:17:35,Image,897,22
290,2012-06-19 13:38:41,Image,1247,73
291,2012-06-16 13:08:51,Image,5638,285
292,2012-06-16 13:01:23,Image,1402,97
293,2012-06-16 09:42:31,Image,1489,13
294,2012-06-12 13:36:54,Image,3365,78
295,2012-06-11 12:02:55,Image,2736,64
296,2012-06-11 12:01:46,Image,1163,16
297,2012-06-09 11:31:28,Image,1879,101
298,2012-05-30 13:35:21,Image,492,6
299,2012-05-24 22:29:42,Image,1661,38
300,2012-05-24 20:43:28,Image,928,18
301,2012-05-24 20:42:32,Image,824,64
302,2012-05-24 20:41:30,Image,930,22
303,2012-05-22 00:20:37,Image,1098,43
304,2012-05-20 09:56:36,Image,1352,73
