,DATE,MEDIA,LIKES,COMMENTS
198,2013-03-07 18:32:51,Image,1534,54
199,2013-03-04 17:54:55,Image,782,21
200,2013-02-28 22:28:48,Image,990,23
201,2013-02-28 16:55:34,Image,905,11
202,2013-02-24 12:23:26,Image,1070,23
203,2013-02-24 01:08:56,Image,1306,71
204,2013-02-21 20:51:30,Image,1785,86
205,2013-02-17 20:47:54,Image,1703,32
206,2013-02-12 18:17:15,Image,1057,15
207,2013-02-12 02:08:14,Image,850,25
208,2013-01-26 10:48:44,Image,1021,19
209,2013-01-26 09:51:29,Image,1887,35
210,2013-01-19 00:20:00,Image,640,10
211,2013-01-18 23:54:12,Image,1043,31
212,2013-01-17 23:30:51,Image,1019,20
213,2013-01-09 17:27:21,Image,1565,29
214,2013-01-01 00:58:20,Image,1028,16
215,2012-12-27 16:18:53,Image,1172,8
216,2012-12-27 16:16:45,Image,715,16
217,2012-12-27 16:14:37,Image,1991,27
218,2012-12-17 19:08:43,Image,869,27
219,2012-12-17 19:06:37,Image,2663,61
220,2012-12-09 15:48:28,Image,1315,82
221,2012-11-17 23:34:49,Image,1840,29
222,2012-11-11 22:50:21,Image,1403,20
223,2012-10-31 21:45:06,Image,445,12
224,2012-10-25 17:18:18,Image,1224,30
225,2012-10-15 12:12:54,Image,609,23
226,2012-10-15 12:10:50,Image,353,6
227,2012-10-02 22:04:32,Image,917,38
228,2012-10-02 22:03:45,Image,580,10
229,2012-09-20 15:57:46,Image,636,22
230,2012-09-17 20:31:05,Image,750,15
231,2012-09-11 19:24:14,Image,409,5
232,2012-09-11 19:24:13,Image,505,10
233,2012-09-07 17:17:59,Image,394,8
234,2012-08-29 22:59:19,Image,1900,49
235,2012-08-25 18:09:15,Image,589,7
236,2012-08-25 18:06:01,Image,436,5
237,2012-08-20 20:12:06,Image,671,19
238,2012-08-19 15:09:33,Image,565,12
239,2012-08-17 12:03:54,Image,723,22
240,2012-07-31 13:17:20,Image,474,15
241,2012-07-19 14:09:21,Image,215,9
242,2012-06-28 17:16:29,Image,541,13
243,2012-06-28 17:05:15,Image,904,45
244,2012-06-21 12:14:06,Image,1002,24
245,2012-06-18 09:46:22,Image,672,27
246,2012-06-15 13:47:31,Image,558,18
247,2012-06-04 14:56:58,Image,1334,28
248,2012-06-04 14:25:31,Image,366,6
249,2012-06-04 14:23:31,Image,251,4
250,2012-06-04 14:20:39,Image,759,26
251,2012-06-03 17:02:03,Image,594,18
252,2012-05-26 17:18:27,Image,292,16
