,DATE,MEDIA,LIKES,COMMENTS
247,2017-03-12 17:00:20,Video,283811,4175
248,2017-03-07 22:33:38,Image,538768,3983
249,2017-03-07 15:25:28,Video,359799,4874
250,2017-02-27 17:05:32,Image,269720,2294
251,2017-02-20 15:27:12,Image,369275,3172
252,2017-02-18 13:10:13,Image,484775,5538
253,2017-02-17 20:34:12,Image,224571,821
254,2017-02-15 15:59:09,Image,308119,1539
255,2017-02-14 17:10:55,Image,466997,2681
256,2017-02-12 12:28:51,Video,231123,2794
257,2017-02-12 10:12:19,Image,648855,2824
258,2017-02-11 15:16:46,Image,185054,856
259,2017-02-10 16:59:18,Image,92164,728
260,2017-02-09 13:26:24,Video,351072,3544
261,2017-02-09 00:23:32,Image,387395,4333
262,2017-02-08 16:46:42,Image,211670,1179
263,2017-02-07 11:13:58,Image,652578,8976
264,2017-02-05 20:46:00,Image,248565,1376
265,2017-01-28 22:48:44,Image,208161,3558
266,2017-01-26 22:35:31,Image,173667,2231
267,2017-01-22 21:49:34,Image,244198,3111
268,2017-01-21 12:34:17,Video,466333,24797
269,2017-01-18 15:03:30,Image,96105,1184
270,2017-01-17 22:55:38,Image,178805,969
271,2017-01-17 18:22:34,Image,142093,994
272,2017-01-14 16:40:29,Image,449940,5756
273,2017-01-13 22:20:13,Image,457620,4865
274,2017-01-12 23:01:15,Image,407027,5631
275,2017-01-10 12:38:07,Image,368849,3638
276,2017-01-03 21:06:27,Image,215729,2416
277,2017-01-03 15:41:14,Image,152152,1167
278,2016-12-31 14:05:13,Image,464601,6373
279,2016-12-29 12:54:56,Image,432017,21259
280,2016-12-26 18:34:50,Image,742267,12306
281,2016-12-25 22:29:29,Image,620510,5248
282,2016-12-25 20:40:23,Image,386157,4382
283,2016-12-25 00:47:31,Image,597350,6707
284,2016-12-23 16:27:28,Video,400326,8767
285,2016-12-21 14:42:02,Image,387075,5250
286,2016-12-19 00:20:46,Image,248442,3116
287,2016-12-18 21:34:22,Image,121316,484
288,2016-12-18 19:10:42,Image,288379,1414
289,2016-12-18 15:27:58,Video,119054,523
290,2016-12-16 23:02:33,Image,238989,949
291,2016-12-15 17:16:48,Image,699851,4137
292,2016-12-14 13:18:35,Image,227535,1333
293,2016-12-13 12:51:46,Image,386275,2657
294,2016-12-12 14:26:05,Image,481030,6468
295,2016-12-11 15:41:48,Image,345587,5840
296,2016-12-11 12:19:41,Image,489439,8209
297,2016-12-10 00:10:08,Image,386899,2478
298,2016-12-09 23:57:45,Video,514890,5530
